# t x v
0.15500000 0.97587244 0.88099423
0.15600000 0.97675597 0.88607167
0.15700000 0.97764458 0.89114960
0.15800000 0.97853827 0.89622803
0.15900000 0.97943704 0.90130695
0.16000000 0.98034088 0.90638636
0.16100000 0.98124981 0.91146626
0.16200000 0.98216382 0.91654666
0.16300000 0.98308290 0.92162756
0.16400000 0.98400707 0.92670894
0.16500000 0.98493632 0.93179082
0.16600000 0.98587065 0.93687319
0.16700000 0.98681007 0.94195606
0.16800000 0.98775456 0.94703942
0.16900000 0.98870415 0.95212327
0.17000000 0.98965881 0.95720762
0.17100000 0.99061856 0.96229245
0.17200000 0.99158340 0.96737778
0.17300000 0.99255332 0.97246361
0.17400000 0.99352832 0.97754992
0.17500000 0.99450842 0.98263673
0.17600000 0.99549360 0.98772403
0.17700000 0.99648386 0.99281182
0.17800000 0.99747922 0.99790011
0.17900000 0.99847966 1.00298888
0.18000000 0.99948520 1.00807815
0.18100000 1.00049582 1.01004291
0.18200000 1.00150528 1.00888317
0.18300000 1.00251359 1.00772391
0.18400000 1.00352073 1.00656515
0.18500000 1.00452672 1.00540687
0.18600000 1.00553155 1.00424909
0.18700000 1.00653522 1.00309180
0.18800000 1.00753773 1.00193500
0.18900000 1.00853909 1.00077870
0.19000000 1.00953929 0.99962288
0.19100000 1.01053833 0.99846756
0.19200000 1.01153622 0.99731272
0.19300000 1.01253296 0.99615838
0.19400000 1.01352854 0.99500453
0.19500000 1.01452297 0.99385116
0.19600000 1.01551624 0.99269829
0.19700000 1.01650836 0.99154591
0.19800000 1.01749933 0.99039402
0.19900000 1.01848915 0.98924262
0.20000000 1.01947782 0.98809171
0.20100000 1.02046533 0.98694129
0.20200000 1.02145170 0.98579136
0.20300000 1.02243692 0.98464192
0.20400000 1.02342098 0.98349297
0.20500000 1.02440390 0.98234451
0.20600000 1.02538567 0.98119654
0.20700000 1.02636630 0.98004905
0.20800000 1.02734577 0.97890206
0.20900000 1.02832410 0.97775556
0.21000000 1.02930128 0.97660954
0.21100000 1.03027732 0.97546402
0.21200000 1.03125221 0.97431898
0.21300000 1.03222596 0.97317443
0.21400000 1.03319856 0.97203037
0.21500000 1.03417002 0.97088680
0.21600000 1.03514033 0.96974372
0.21700000 1.03610951 0.96860113
0.21800000 1.03707754 0.96745902
0.21900000 1.03804442 0.96631740
0.22000000 1.03901017 0.96517627
0.22100000 1.03997478 0.96403563
0.22200000 1.04093824 0.96289548
0.22300000 1.04190057 0.96175581
0.22400000 1.04286175 0.96061664
0.22500000 1.04382180 0.95947795
0.22600000 1.04478071 0.95833974
0.22700000 1.04573848 0.95720203
0.22800000 1.04669511 0.95606480
0.22900000 1.04765061 0.95492806
0.23000000 1.04860497 0.95379180
0.23100000 1.04955819 0.95265603
0.23200000 1.05051028 0.95152075
0.23300000 1.05146123 0.95038596
0.23400000 1.05241105 0.94925165
0.23500000 1.05335974 0.94811783
0.23600000 1.05430729 0.94698449
0.23700000 1.05525371 0.94585164
0.23800000 1.05619899 0.94471928
0.23900000 1.05714315 0.94358740
0.24000000 1.05808617 0.94245601
0.24100000 1.05902806 0.94132511
0.24200000 1.05996882 0.94019469
0.24300000 1.06090845 0.93906475
0.24400000 1.06184695 0.93793530
0.24500000 1.06278432 0.93680634
0.24600000 1.06372056 0.93567786
0.24700000 1.06465567 0.93454986
0.24800000 1.06558966 0.93342235
